GeoAreaName;GeoAreaCode;Type of product;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Sri Lanka;0;PET;2349000;1955000;2281000;1996000;2206000;2008000;2157000;1939000;1854000;1932000;1819000;1932000;1626000;1743490;1823990;1676800;1685000;1499400;1763000;1842737;1666000;1718220;1744082
Sri Lanka;0;WCH;336433;308956;312887;361344;367995;256469;315381;346501;360916;379616;435095;371594;388665;397382;424651;423731;451153;423808;417984;394886;337926;353453;361845
Sri Lanka;0;WOD;4613737;4649805;4538193;4571378;4521907;4488859;4351868;4383195;4352423;4368691;4383272;4339931;4254514;4131260;4267644;4207250;4171436;4087720;4007773;3855827;3817816;3764202;3840823
State of Palestine;0;ALP;6871549;6685000;6120992;5836560;7241784;7643702;6302468;13064681;11209106;5017173;13163286;6087566;22707575;22396276;22902022;23014063;29674672;29340750;25774908;27716620;24737347;25020717;27577519
State of Palestine;0;BIM;2740754;2322831;2777224;2601418;2933276;2703421;2889074;2651400;2810843;2609940;2302442;2475109;2402029;2432022;2506325;2265815;2481751;2446044;2241366;2694708;2127489;2089520;2173920
State of Palestine;0;CPR;450870;182931;444764;316028;411012;316363;411111;229389;287495;310402;296043;225652;306956;265420;265494;292234;286780;299333;238256;472151;274899;257399;267825
State of Palestine;0;CRO;1662018;1513321;1665363;1578266;1819081;1682126;1763426;1737911;1865828;1677274;1414840;1585744;1454670;1526844;1762092;1493190;1767796;1662045;1494165;1756241;1383984;1302115;1353781
State of Palestine;0;FEO;279957;212004;167113;227151;214293;202036;129492;72321;80227;80678;124429;121070;158673;188832;189168;165939;232978;329258;371650;375255;359125;363415;397004
State of Palestine;0;GBO;625244;624629;664718;705618;700232;703118;712214;678733;651975;618920;587290;659031;637396;635333;400092;390571;351214;405827;415456;420687;429816;493219;512396
State of Palestine;0;MEO;295228;222133;174735;235762;224594;212610;134637;69214;85560;84492;124608;127819;163566;196742;193286;164687;233219;349844;387879;392070;374114;375295;410132
State of Palestine;0;NFO;15271;10129;7622;8611;10302;10574;5145;-3107;5332;3813;179;6749;4893;7910;4118;-1252;240;20586;16230;16815;14989;11879;13128
State of Palestine;0;NMA;121752;97596;88976;81499;74521;72121;65882;56636;70794;69065;75465;49179;60566;62290;29324;62818;59955;130461;140269;137090;122165;124570;138741
State of Palestine;0;NMC;582123;896240;683088;586841;933065;1027827;592469;7162046;6069014;188553;8277256;594633;16959189;16808278;16539493;16600694;22075136;21033910;18171967;19884866;17820105;18063777;20113233
State of Palestine;0;NMM;703875;993837;772064;668340;1007585;1099948;658351;7218682;6139808;257618;8352721;643811;17019755;16870568;16568818;16663512;22135091;21164370;18312236;20021956;17942270;18188347;20251974
State of Palestine;0;WCH;2623;1950;2379;1507;2951;1814;2323;5367;5545;3344;4269;4683;3007;4425;5102;5769;7004;6618;7804;8958;8426;8544;9339
State of Palestine;0;WOD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73545;84050;68958;72220;85686;36672;30365;28243;30578
Sub-Saharan Africa;3;ALP;2783709292;2867852791;2941162632;3030035918;3107206769;3261506774;3418844940;3476840195;3628429560;3547978423;3777923055;3835582996;4193871262;4341206504;4414395865;4476348553;4465692982;4553630277;4924924437;4947261439;5035792123;5141598811;5250333321
Sub-Saharan Africa;3;BIM;1705959842;1737952652;1782498084;1845792663;1886857539;1979247188;2032162734;2055929657;2156580687;2160134127;2315486588;2312562036;2454610219;2496640137;2598761513;2619528152;2689485059;2800819509;2875173291;2915323398;3027468567;3041367937;3075098883
Sub-Saharan Africa;3;COL;162368458;162621934;159517093;174892617;182500267;181898226;184431804;189015343;202578347;189548836;190652480;190294875;192935986;192245461;197494091;191057862;183786793;176575824;176169347;192942587;179199767;182077597;180543782
Sub-Saharan Africa;3;CPR;416372550;419394971;428740370;454523762;463170430;498563803;513723042;497493574;542829899;526574383;596857807;571097539;614934465;616192091;664214256;652907138;670512002;728993756;745906712;736683797;777612588;780878619;796369556
Sub-Saharan Africa;3;CRO;416935076;427854353;442431744;461815378;474150678;500332670;519061868;509333902;533166852;533115701;592287122;591507032;629358667;647845011;680017445;683169967;705970890;741804683;766759209;768827167;797584762;810025231;826130880
Sub-Saharan Africa;3;FEO;11937332;9837047;8477010;8354435;12217070;7192430;26956889;3428146;19786049;20978905;13870737;15584862;17615106;25638155;38577306;23291663;19007569;19379633;17431700;11488216;-4885068;-5097198;-5076810
Sub-Saharan Africa;3;FOF;208139701;213174364;208928811;226791831;237964820;238019643;241304340;240503283;260115097;242457122;243234425;252563349;249029907;250807092;258573769;247395025;246696041;238619426;242891763;258588928;251822872;254072845;253062292
Sub-Saharan Africa;3;GAS;7458238;7319146;7540193;9912810;12672983;12830505;13141820;14160984;13838924;12083986;14637146;17835075;18691421;19113531;21074531;22273951;22471682;22216199;23300090;24051420;23512100;23208730;23222863
Sudan;0;WOD;0;0;0;0;0;0;0;0;0;0;0;0;10782277;10978141;11235263;11296169;11390774;11459384;11533415;11507618;11483672;11453580;11117963
Suriname;0;ALP;6225396;6942593;6092800;6237698;11037089;13557237;13993985;13397597;15342012;17282013;17314745;17355347;18015437;16931137;15596778;13143683;13375026;23865809;23224399;22836711;19789973;20033972;20434098
Suriname;0;BIM;1206826;1202658;935834;1017855;991213;956585;1102498;1091752;1088639;1219408;1229295;1300203;1275230;1314389;1351815;1403815;1365998;1414360;1394827;1421843;1131459;1114880;1141255
Suriname;0;COL;0;0;16;29;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Suriname;0;CPR;254436;281728;251819;256137;229413;217314;266465;267159;273038;319076;316135;315324;305083;357276;374648;366576;382120;383610;364072;350181;322374;332739;337974
Suriname;0;CRO;398396;442318;389197;406278;394949;381378;458267;458961;434242;495346;470564;502211;449360;503691;530289;570425;562958;553872;452989;432309;474845;455530;464569
Suriname;0;FEO;12435;14110;15723;21354;20832;24071;19923;29832;31167;55303;56307;59078;79141;70482;69617;54061;33742;34641;46146;75657;71764;76699;79938
Suriname;0;FOF;543000;624662;689582;658521;629368;671484;735759;833115;904379;897355;888287;853850;917674;963727;997113;883202;955961;924801;928707;942003;934147;934577;953231
Suriname;0;GAS;0;2662;2550;2437;2332;2479;2718;3083;3343;3322;3287;3090;3154;3217;2683;2732;2451;2451;3517;4185;4844;4860;4861
Suriname;0;GBO;403119;331101;155297;148518;161895;144159;163037;164921;182971;200581;216278;205815;211959;172060;136550;142697;135665;136485;130727;134474;138569;136643;138493
Suriname;0;MEO;3623917;4408882;4017606;4224973;9829314;12065394;11516706;11503772;12707184;12629714;12547939;12737514;12206567;10948514;10746317;8972204;9799683;19735543;20051374;19074625;16574643;16812307;17109093
Suriname;0;NFO;3611483;4394772;4001883;4203619;9808482;12041322;11496783;11473940;12676017;12574412;12491632;12678436;12127425;10878032;10676700;8918143;9765941;19700902;20005228;18998967;16502879;16735608;17029155
Suriname;0;NMA;170323;180624;173963;177852;211537;191121;188737;183551;223740;206404;187144;195167;185739;179363;37072;40698;24524;35736;22020;23911;22070;24935;26400
Suriname;0;NMC;651680;710342;722250;736485;504501;592589;770522;685406;787680;2025987;2366657;1980194;3540108;3336287;2334160;1835789;469763;1457008;501302;757967;469704;529289;560878
Suriname;0;NMM;822003;890966;896213;914337;716038;783710;959259;868957;1011420;2232391;2553802;2175361;3725847;3515650;2371231;1876487;494287;1492744;523322;781878;491774;554224;587278
Suriname;0;PET;543000;622000;687016;656054;627035;669001;733040;830032;901036;894033;885000;850760;914520;960510;994430;880470;953510;922350;925190;937819;929304;929717;948370
Suriname;0;WCH;8779;11810;20926;25353;21983;20303;21526;20211;10175;9220;19284;20157;19391;17919;16744;21637;23955;25066;23296;16734;16224;17466;18016
Suriname;0;WOD;142096;135702;118595;181568;182972;193431;193203;180500;188213;195186;207033;256695;289438;263442;293584;302480;261300;315328;423744;488146;179447;172502;182203
Svalbard and Jan Mayen Islands;0;ALP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;BIM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;FEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;MEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;NFO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;NMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;NMC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;NMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Svalbard and Jan Mayen Islands;0;WCH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sweden;0;ALP;179806153;176898785;180179140;181877129;187711224;203635377;190825211;209517086;208271764;180930956;205597720;216720242;215834708;222113201;227361697;224930931;229905125;242340196;250855460;263312453;251750904;281265789;
Sweden;0;BIM;52889751;50373906;53846863;54338777;56123599;69390659;47128696;56754280;54648143;54057280;60556555;61243145;58134550;58709231;62181435;58159420;57972309;58995725;58034363;64586872;58212118;58924961;
Sweden;0;COL;3809906;4082133;4315970;4704285;4213288;4408103;4706072;4264831;4034457;3059520;4469535;4335923;3268073;3733872;3805774;3306116;3830765;3355782;3600637;3020211;2551049;2569368;
Sweden;0;CPR;2957662;2786606;2869965;2802414;3023146;2784623;2353745;2805991;2908209;2985175;2468658;2607945;2879703;2831290;3264279;3491420;3035414;3370610;1846180;3484197;3344294;2870753;
Sweden;0;CRO;10128828;9795720;10510106;9603796;10270778;9796738;8626588;9707999;9754534;10220585;8880915;10116835;10226008;10418172;10556623;9406907;9716757;10589445;8010324;11445071;10131945;9602630;
Sweden;0;FEO;7592406;7563830;7531008;8269767;7529414;8538103;7494747;8466140;10404298;3824000;6772930;8234751;7715008;12805800;10585904;8636349;7847456;7305479;12206814;14795692;10683015;16431703;
Sweden;0;FOF;21065953;21147254;21298126;23795509;21838422;21876071;20558254;20378004;19380830;14962100;18212594;18146189;16681270;16443160;16715268;16244064;17584809;16366718;18369042;16819912;15539400;13603203;
Sweden;0;GAS;944356;1200301;1152174;1105872;1585817;1335839;1411057;1668068;1802377;1543698;1880054;1742433;972844;1245224;1084813;871359;1106996;956782;1146632;1032182;981458;1385611;
Sweden;0;GBO;4225716;4312514;4625955;4444099;4441318;4551402;4315439;4848004;4803410;5499592;5753245;5364653;5505017;5372947;6116618;6293916;5676630;5875559;4858507;6467136;6139657;5631870;
Sweden;0;MEO;30748966;29981961;29420944;30172758;28994930;29114561;31628657;31276207;32553112;27403094;39746565;45578196;48252478;55010433;56272848;52170095;51378312;54402404;58790950;63087933;59979942;64815770;
Sweden;0;NFO;23467647;22757200;22157603;22068347;21829812;20641464;24195521;22721639;22070000;23570638;32814282;37037989;40304098;41805398;45145946;43001032;42941733;46408657;45615508;47447696;48528068;47378316;
Sweden;0;NMA;2107569;2227132;2207427;2074230;2091841;1812002;1769010;1835342;2428898;1939218;2247558;2071649;1819824;2082701;1985039;1875706;1480021;1559019;1460313;1832171;1587105;1133205;
Sweden;0;NMC;72314486;72647503;73048065;71070212;77613204;80317436;88607343;97164561;96998431;81292456;82479851;84969655;86669924;85370236;85237162;92152699;96570505;105373712;107710809;109617306;109027517;133721209;
Sweden;0;NMM;74220051;74842739;75080866;73096623;80050535;82129009;90495277;99466165;100125843;83328146;85219172;87908474;88969505;88056944;88018111;94499028;98878223;108308566;110645902;113687490;113072720;137420850;
Sweden;0;ONT;0;-245;-145;38;142;865;-20;-340;39982;5899;2628;5003;6690;4150;3051;618;1423;352;368;203;65;-21;
Sweden;0;PET;15984084;15906993;15469418;17749535;16434663;16214981;14596079;14668273;13648398;10892282;12278627;11971146;11730576;10939635;11179970;11195185;11731124;10906766;12431003;11659483;11105181;9332041;
Sweden;0;WCH;318993;305247;300121;328839;307306;322131;295038;296987;290767;243160;240099;251661;243325;257948;257475;260840;248523;230696;243983;238467;258587;230165;
Sweden;0;WOD;45009033;42596813;45249401;46703344;48131828;62053157;41383215;49556752;46841527;43421840;51584528;53398203;50015955;50740995;52314823;49089417;49381810;49254172;53048692;53233793;48995924;51238485;
Switzerland;0;ALP;90473324;90498208;;85339007;91522605;92728448;93890100;94142860;95481884;95568131;97995083;100275065;97671153;99937259;101947384;95230798;98026492;95794844;93221310;94439872;91069490;90736715;
Switzerland;0;BIM;18977009;16204463;17162968;15648705;17649740;17161853;15882373;18649818;17985953;17373206;16767204;17934456;17230906;16549814;18527509;15732068;17696125;17401878;16414369;17267168;18001044;17151128;
Switzerland;0;COL;372019;286479;248025;204943;297323;262654;363428;448721;357082;375398;312152;288791;312993;310701;260210;292793;260160;260304;200807;195920;193524;211593;
Switzerland;0;CPR;1052999;1006951;1016050;863134;917986;901658;919564;907035;922844;905850;948131;903106;946880;868053;886817;870912;909203;868687;869486;973690;884416;918445;
Switzerland;0;CRO;6141958;5154581;5741497;5286510;5798683;5397137;5270716;6077041;6056899;6159474;5564296;6754907;6060423;5742212;6723743;5882731;5917350;6479931;6109015;6180894;6425617;5782424;
Switzerland;0;FEO;1268953;1119578;988983;973004;1178072;1006502;1260135;1365516;1202389;919415;1194143;1302572;1179985;1181923;1311114;1181756;1309079;1269179;1322364;1218918;1148094;1153288;
Switzerland;0;FOF;15819067;17154143;16736911;15958550;16246322;16685598;17019851;15359146;16631961;16707366;16112640;15419702;15694927;16538486;15174169;15098595;14909071;14995190;14126167;15172153;13150531;12896554;
Switzerland;0;GAS;2234592;2240141;2323741;2375666;2488775;2537069;2552666;2386088;2562758;2434400;2787660;2519952;2701245;2835520;2537610;2684550;2708895;2755023;2636175;2712456;2592310;2746559;
Switzerland;0;GBO;7321456;7222562;7323948;5820455;7515259;7397130;6146333;7944380;7442027;7493699;7151964;7787281;7694089;6637068;8069058;6157576;7608497;7178754;6380848;7473672;7443654;6829284;
Switzerland;0;MEO;2069102;1951082;1773446;1708447;1944780;1832931;2096874;2219918;2149861;1804040;2290443;2532306;2385943;2389488;2546394;2545605;2637910;2401453;2520749;2509366;2351584;2403281;2707546
Switzerland;0;NFO;176127;175712;169019;173178;185644;166759;150893;174964;154069;113656;172315;160655;127433;123937;103092;100897;109030;104940;137118;129617;94102;131616;
Switzerland;0;NMA;796669;695184;681980;710946;759485;890302;789452;600691;616824;775762;854876;801065;798972;848900;696986;717641;704688;736184;852590;873475;690321;915033;
Switzerland;0;NMC;47675693;49218151;46983280;45670715;49160678;49950919;51438793;50724736;51427008;52155893;54698630;56181526;54273651;55836887;57239257;53191808;54506938;52921927;51900947;51556950;50074318;50660079;
Switzerland;0;NMM;52020592;53562083;51347169;50119728;53707554;54675231;56266164;55254088;55904398;56899052;59937637;61446635;59427730;61327119;62701105;58624586;59613434;58151862;57193831;56565989;54872043;55686226;
